id	filename	md5	size	state
096ae28b-44a0-4130-ade1-e29d35405b49	TCGA-FI-A2D5-01Z-00-DX1.CEF7F185-1E5B-4A40-B462-E39B702ED765.svs	80f38b0703efcc8d02fcc945e77bfb50	2097741671	released
e9dbfe9a-c827-4324-9b9e-39f85fa8da99	TCGA-B5-A5OE-01Z-00-DX1.73EAD167-3041-4498-8A5A-E30CABE85761.svs	3306c77609976f6887015969f62e00c4	1793204115	released
685f5b58-52a7-4030-836b-d5f2730db315	TCGA-EO-A1Y8-01Z-00-DX1.26AF2276-D315-4153-B748-DA1F99174838.svs	5746d02609d278712b29d379c6c89743	814907752	released
91abd4dd-a72d-4380-8c1b-b18a496ede3d	TCGA-BG-A0M8-01Z-00-DX1.3D5FD485-43A9-429E-BAFD-0EA028BF4819.svs	cb6ba4fd6c9a2879619d021084e19d53	1256168245	released
78706e29-d806-4352-ba72-25d71d2f9886	TCGA-EY-A1G8-01Z-00-DX1.BAEA251D-F5E8-4A65-945E-926655463F45.svs	b677204451eb31b6e769255eda17bf39	318913833	released
7be384f0-785e-483f-b2f3-b9bfb359102e	TCGA-AX-A05U-01Z-00-DX1.1EBFC727-B5D5-4543-BBA9-4254ABD3D584.svs	58c5bfc0a716a07edaa8d1f364ff1d4f	2951961850	released
08849069-c9c2-4dc0-b9cc-57f60eaee4ab	TCGA-EY-A1GT-01Z-00-DX1.670FBAA0-500C-403E-9F06-42DB61CB6EB1.svs	cbd92238b211797369a1fa81cece6267	987489689	released
9045969b-46d3-4794-9f70-1a38091107e6	TCGA-PG-A6IB-01Z-00-DX3.82A8C097-478B-4B6E-BB16-7461529B524F.svs	47fbd4942084f6ccf928638c701c062c	1834922191	released
ddbf5cf6-80da-484c-963d-3f9818e22524	TCGA-DI-A2QU-01Z-00-DX1.94BA8045-C101-4B33-A13F-0308A878F27D.svs	1561d5582f81c4d1cec6b97c5d784a6f	1877648511	released
09952786-c688-4a97-96ef-c6607af9236c	TCGA-DI-A1BY-01Z-00-DX1.0ED757BE-AE66-442C-B3A1-5428C050D044.svs	b02ad52b76fd682948fc06aacde6a157	2254020941	released
33a18158-6e42-48d6-9ceb-86e79ffdc178	TCGA-AX-A1C8-01Z-00-DX1.8BF8FCA2-8BEA-46E1-B88A-C6444F63749E.svs	2ec141ef175c6afb5d6107c2c74e577b	1639603068	released
52560490-6b82-4ac8-aef4-5d59a98c5a72	TCGA-A5-A0GG-01Z-00-DX1.B7FF5DD0-B701-4F8E-B4FF-C88F0C0E7DF9.svs	d5f739972d04e29fe323c9ce93757ec6	1941929081	released
e2264cbf-c0d1-4b27-a0f5-7d4a897c2719	TCGA-AX-A1CC-01Z-00-DX1.FE3C98F1-8309-49B2-B8FD-C04911D608E9.svs	33d93edaa04d6bdef4d153dc1c9e26ef	1525619552	released
3d0496cc-b063-49a3-83f1-dc9ea1d06362	TCGA-D1-A16B-01Z-00-DX1.FE32B609-4B7A-42E7-8D11-BDF0A06963DD.svs	183dc1d98ceff1626fc4b670acd0a63e	1583593607	released
50500ae1-97cb-4423-8ed3-84215256bc4d	TCGA-SL-A6J9-01Z-00-DX1.EB90A566-4AD9-4C33-91D6-C29C3914DEC7.svs	6e843fe367c78395a9c9f8b7545475c0	1171176179	released
f51ef05c-0fd4-43c3-a8f0-228c5e88e721	TCGA-BS-A0U5-01Z-00-DX1.159D701A-681D-49A0-94C5-D9E235852972.svs	cf1654f8909c7f2d720d21f9027a8ebd	1300950587	released
2c81533e-c83e-4e4d-ba22-06ff90a3031c	TCGA-EY-A1GH-01Z-00-DX1.D420D827-C543-4A42-8029-174A6B3E814D.svs	0738ad28ce2b777289ca90282c173a1b	1134496391	released
d05ba2c4-cfc4-44c2-9a74-b5a28134fb9c	TCGA-EY-A2ON-01Z-00-DX1.F1B8DF0C-35F8-4FB7-A53C-1FCDDC5CFF4F.svs	08f82ed76d0ee8a4f6e3d81f4abbe65f	867085876	released
cb8f1f0c-27f8-4ab0-a624-06d1d9e44e93	TCGA-AX-A05Z-01Z-00-DX1.0E81B020-68BE-4F07-8C7F-D6872FA72001.svs	293d0d9c97eed89fcab191b92758b4de	1446484466	released
57da2fee-8b88-4a0d-bf1c-284fc466832c	TCGA-AP-A0LS-01Z-00-DX1.F7E10B21-598B-467A-B36F-2FE65658AD89.svs	78344e23e11be0d531ddf6270892823f	346734988	released
01ca40fc-b88e-4f36-9f5e-92667899d729	TCGA-B5-A11Y-01Z-00-DX1.CA396120-026C-4369-A0D8-189D19E85181.svs	68c9078f542c565b6c5b97df0378a07f	1705345381	released
93faf38d-b04a-4732-bcd9-3c561aa0a0e9	TCGA-BK-A13C-01Z-00-DX2.BA3E7B9E-44A3-42A5-9971-9E830653443B.svs	97f446f20359fbab14cedb85b4b38893	307105235	released
8c0aeb9c-86c8-4013-b0e3-927c9f5c5344	TCGA-AX-A1CJ-01Z-00-DX2.01342935-ADE8-4FEC-8E66-8BBB6220019B.svs	9deaaa20792eea2a221fe4cab9e3f0c8	1532966046	released
8993f961-7b89-4d6f-b041-9ccc1c3ab027	TCGA-AX-A1CN-01Z-00-DX2.498C651A-040E-4909-B874-30D25EC6EA3A.svs	fb57660f7e55eefd2cd7b20963ccf7fe	1474047008	released
9dc1e567-c5eb-4aa3-bfc7-debd7f4c11c2	TCGA-B5-A11V-01Z-00-DX1.A4D88075-88AA-45D2-B6BB-E214004D4EB8.svs	3444398f1f4a2e610140ae85680a0773	1513030387	released
73c0b3d1-5c95-4f39-98c7-23cb55cae149	TCGA-D1-A17Q-01Z-00-DX1.40D3807F-C6DB-4E5D-A4A8-DC4C6D90B8A1.svs	f7e304a27c798e721ffc4121fa25e0f9	2173402439	released
7235fda9-3343-4fd3-86e3-fcfd1bb1dd34	TCGA-AJ-A2QO-01Z-00-DX1.6494944E-9B7A-4C6E-9F4E-D34D63A2C142.svs	9b939621a1c23d6799c59410b95ba99d	417265020	released
ffed0e20-ced2-4446-86ba-72496e65dd65	TCGA-AP-A0LL-01Z-00-DX1.2BD59718-52F7-485A-8F15-0BDEC245CC5A.svs	341740e69c86209d048e70eca3cda6f3	484865356	released
36d160ab-0d5e-4059-a84a-7f96637e2f10	TCGA-AX-A1C5-01Z-00-DX1.5A13A645-BED0-4819-B168-22118E103828.svs	0955ad612f52579989ea086d9be7738f	1172349912	released
5e0b7e05-d7f1-4b9f-9a39-5d7ab3cf1076	TCGA-BS-A0TI-01Z-00-DX1.288C15DF-9573-46E8-BB9E-F001F2F4F4F5.svs	46e6cccfc48888b5b0497a4c40b5ec53	3058214725	released
a4a45953-4476-4b2d-b81c-7c3f68d6b491	TCGA-B5-A0JT-01Z-00-DX1.98C557F8-8657-4741-BF55-8D053C449110.svs	cd050b65ff0a978744ab30f707fb8e5d	1661796517	released
4a363546-6b22-454a-ada0-d4310f44c7b4	TCGA-AJ-A2QN-01Z-00-DX1.0DB48EE5-6C8A-49E7-A497-20F0F3AB0528.svs	8c1b725ea06086a8c3c1eebe44039a34	252646180	released
0d047b90-750e-4830-90a9-b83feb51622b	TCGA-D1-A1NU-01Z-00-DX1.05E01238-0F01-4EF2-B9D6-BD10DDFA1362.svs	3a3ff9966fa29e79c73ac99438aaaf23	1836590995	released
ea734083-3dc3-4c94-8c3f-fe0bcbd07fa5	TCGA-D1-A15W-01Z-00-DX1.34F5EB62-FB33-4CDA-AFAB-E74A53E16011.svs	4dbaa8ae8e45cd35af3c4a2ebfcf8bfc	3089446089	released
44e0bfb2-2d76-43eb-bb68-1402fd536333	TCGA-AJ-A3I9-01Z-00-DX1.95C61689-4147-49EC-A6DE-F97FE4E1050B.svs	159300a2353b8b15d346696846480253	1002230858	released
f21dc70b-5511-4f0b-a190-6ae7f6fd4077	TCGA-AP-A0LI-01Z-00-DX1.148A346A-FBB4-40C9-B0DE-B4370458202E.svs	82cac69a890feabbc16a77a26d871600	413272480	released
ca48b332-d969-4c1d-be2c-45e327dee7b0	TCGA-B5-A0KB-01Z-00-DX1.230C49BF-BF64-4AF1-95EE-5B6040EB5EE4.svs	02a4007b3eed9f5ad1195f63a2a54138	1246196293	released
951c711f-dcb1-47a4-a364-a4b671918c23	TCGA-BS-A0UT-01Z-00-DX1.A9F8562E-10EA-4388-ABF9-82E2F7AA4374.svs	6bf570ff867bf3007d956dbdd8175978	2648394927	released
e4e5cfcb-dc82-4bdb-b0f0-293f15ef4cea	TCGA-DF-A2KV-01Z-00-DX1.85CAB55B-43E5-4E81-9A94-3E25431C4D6F.svs	cbbfd3b3e51f6827eb6fd55fabe81c23	315947648	released
df5a659a-d323-42af-bcfb-ed3bfbc35632	TCGA-BK-A0CB-01Z-00-DX2.FF5ACD4B-276F-4530-AC93-490CE8C1C394.svs	bc44a87848eb1a0ef9081ff9d5914898	551643043	released
44ded503-cfc9-4047-9f28-c5f5d3298704	TCGA-BK-A0CB-01Z-00-DX1.C53BB624-6204-4977-95C9-E54B500E41A5.svs	6400bb35b33f8ee1d79b2d87a7a5aa4e	357208129	released
50268a21-8173-46e0-8361-c30265459d06	TCGA-A5-A0GW-01Z-00-DX1.9EBB53E3-F9D5-4143-987A-332F7EECFE11.svs	60958da4ffdd248e87a27bf12bc4f520	1324409189	released
6eac707a-1576-4feb-b052-5296f69c702f	TCGA-BK-A0CA-01Z-00-DX1.1A831454-1A9A-4E7B-BF04-28638F715727.svs	30cc29af000c399466d0e9f9dcbdd46e	354586277	released
b78b5cb6-da41-4cd3-9efc-8c8f3073c0ed	TCGA-AX-A1CE-01Z-00-DX2.44F32924-9690-4DA9-8A84-74C2C988A30E.svs	b86cd1a4a7ec36e5d7ff0960b8a5bc55	1321914450	released
cc9b1e7b-e4ac-4c64-9642-552c97ff64ae	TCGA-B5-A11J-01Z-00-DX1.8BD1392A-B5C1-4BE8-A04F-593417AF7B70.svs	f64a7339b6de462650c390f77cd96609	2551746507	released
5f1a8c51-c286-4d9e-a4d9-549a60156a5e	TCGA-AJ-A3BI-01Z-00-DX1.927F62FA-01FF-454B-B823-63E302A24FC0.svs	85b2b0af17a9f77ad2ca9f7194eafc49	304337712	released
22d0ac3a-b147-4a97-b9ab-3f2caee367f4	TCGA-B5-A0K6-01Z-00-DX1.6034D569-E7E4-432A-A5B0-AD365EFB7F29.svs	6688d771d1abca05db0e164eef480a78	1897716037	released
f098ddb6-f3f5-4188-9193-15f45916848b	TCGA-PG-A916-01Z-00-DX6.32D62843-11DB-4653-990E-80A3EEB59612.svs	fb501c7aa381e98ca1a3fa414dc13789	1283550733	released
5e1984cd-ce61-4906-a984-2f77115b3bcd	TCGA-PG-A916-01Z-00-DX5.C87132C9-F354-4EAD-A89C-DF85D3890338.svs	fa34614ae5b330da1df3994cc422fd9f	971044783	released
e879ff96-05c9-43c5-8cbb-34c65dcbaabd	TCGA-PG-A916-01Z-00-DX2.E6AFA173-6E18-4194-BB65-9BD7F7652237.svs	295bc15e114497634ab56fe9010fdafb	1811172179	released
693871e2-6c0d-47d2-9448-f1e6edca736c	TCGA-D1-A17M-01Z-00-DX1.80F697E0-B980-4FF9-A32A-36FDAADFF412.svs	e01610c9d708e43a847698ffab8d0c90	1852409531	released
f274c7d9-07e4-4e64-b313-c7e78e043d1e	TCGA-PG-A916-01Z-00-DX3.9D178CFC-D024-4C63-8D5F-6884ED1D835B.svs	df42b61b47ad8b4931bc21ac471aba07	1764578661	released
f3ab72d8-fccd-4f68-a192-b971cfb34221	TCGA-EO-A1Y5-01Z-00-DX1.E32687DB-FBDD-40E3-BBD2-9BD3BE53C769.svs	4f55ef5b0d483efaaba6cc281ed48666	1317700898	released
30a18223-c39c-4fed-b3f8-c65c0c876aef	TCGA-D1-A17C-01Z-00-DX1.8A939640-D0B7-4537-8B46-4EEA4B4494F6.svs	7d188439e2e3af12d449b1d5cec8f64f	1532917797	released
c0d09f42-0c28-46b9-a5a7-e9f470e0880d	TCGA-BG-A0M4-01Z-00-DX1.DA0A6DF5-1D82-467C-8E1B-D33551F994D8.svs	b3c626085d62fc5b27fcfadcedfaf5c2	1918450195	released
8e1cbdde-3e85-497a-962b-7098bc2842ae	TCGA-AP-A0LF-01Z-00-DX1.5A3E8C52-1E3C-45E2-8BBF-B78E885CA967.svs	0c89c44efa52c6e34426b2b940a0fae3	1416515643	released
9d0521f4-a15b-4468-8ee0-2956aa9acfeb	TCGA-EO-A1Y7-01Z-00-DX1.F91B1099-5DD6-4766-B15D-B18913E1B551.svs	94536cced9f52478491e9164b1ee7300	1200955060	released
55e8afbf-fd24-4229-afc5-d41b699fa4d7	TCGA-D1-A17H-01Z-00-DX1.101C05BB-5A99-4A80-AFDD-AF582531C440.svs	2a96b5ab31685d25bdf1da7057656c7c	1485730691	released
bfce75b3-a70b-488d-8ece-c87bf7031fbf	TCGA-AJ-A3OJ-01Z-00-DX1.5E9CF5C5-DF42-4AAC-A849-35B90E8EBCAC.svs	c5ca14037ead00412db330557a410413	317276163	released
